target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,134217728,4096,2048,random,target,200,81.03,80.0,1.9437052116380056,76.0,80.0,82.0,78.0,84.09999999999997,90.0,11
49152,134217728,4096,2048,random,control,200,81.06,80.0,2.1586334780277805,78.0,80.0,82.0,78.0,84.0,90.0,8
