target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,134217728,4096,2048,sequential,target,200,93.31,92.0,8.533934626009566,80.0,90.0,92.0,88.0,98.0,136.0,24
49152,134217728,4096,2048,sequential,control,200,82.52,80.0,7.532148852197379,70.0,80.0,82.0,78.0,86.0,120.0,17
