target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,16777216,4096,2048,sequential,target,200,162.07,148.0,34.20563149732297,104.0,139.5,185.5,115.9,220.0,260.0,2
32768,16777216,4096,2048,sequential,control,200,121.84,122.0,11.850594200907095,86.0,118.0,128.0,95.9,138.0,170.0,21
