target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,67108864,4096,2048,random,target,200,63.95,60.0,36.64274764225343,58.0,58.0,60.0,58.0,68.0,516.0,28
32768,67108864,4096,2048,random,control,200,62.84,60.0,23.18582134749142,56.0,58.0,60.0,58.0,62.0,300.0,8
