target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,67108864,4096,2048,sequential,target,200,67.69,68.0,4.196660553225025,60.0,66.0,68.0,66.0,70.0,122.0,7
32768,67108864,4096,2048,sequential,control,200,60.98,60.0,14.518039376468277,56.0,58.0,60.0,58.0,62.0,258.0,5
