target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,67108864,4096,2048,sequential,target,200,65.36,66.0,3.0655157697642608,58.0,66.0,68.0,58.0,68.0,72.0,39
32768,67108864,4096,2048,sequential,control,200,61.59,60.0,11.37094507768809,58.0,58.0,60.0,58.0,66.0,148.0,12
