footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
31457280,independent,sequential,1000,0.07457799999999999,0.072,0.00937260698854709,0.066,0.071,0.073,0.07,0.09004999999999995,0.171,181
