footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
8388608,dependent,sequential,1000,6.317448,6.12,0.6594344160301652,5.544,6.024,6.24,5.856,7.68,13.176,165
