footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
16777216,independent,random,1000,42.327318,41.659000000000006,4.426950121500609,33.782,39.197,44.734,36.6518,50.1706,83.774,10
