target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
1048576,33554432,sequential,200,237.12,192.0,160.18690590719518,120.0,168.0,192.0,144.0,480.0,1704.0,37
