target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,25165824,sequential,200,133.34,101.0,78.00808101419742,98.0,101.0,104.0,98.0,307.0,623.0,38
