benchmark,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,l1_dcache_stores,llc_loads,llc_load_misses,llc_miss_rate,dtlb_load_misses,notes
beyond_LLC,base,1000000,29947604543.0,29947.604543,274.8,688409907.0,337895363.0,0.4908345443087878,6580138491.0,363369517.0,0.055222168575479,,,,,10901.0,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring); L1-dcache-stores/dTLB-load-misses <not counted>
beyond_LLC,rep1,1000000,30035454979.0,30035.454979,274.872,688416413.0,337896589.0,0.4908316864897293,6580814861.0,363362208.0,0.05521538223988034,,,,,10816.0,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring); L1-dcache-stores/dTLB-load-misses <not counted>
beyond_LLC,rep2,1000000,29989446283.0,29989.446283,274.92,688298118.0,337872554.0,0.4908811242746998,6580815780.0,363379527.0,0.055218006269733326,,,,,11412.0,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring); L1-dcache-stores/dTLB-load-misses <not counted>
beyond_LLC,median,,29989446283.0,29989.446283,274.872,688409907.0,337895363.0,0.4908345443087878,6580814861.0,363369517.0,0.055218006269733326,,,,,10901.0,
