target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
1048576,33554432,sequential,200,98.8,104.0,48.273508866576684,78.0,78.0,104.0,78.0,130.0,728.0,6
