target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1518499840,4096,2048,random,target,200,54.58,52.0,7.053535412050132,46.0,52.0,54.0,51.800000000000004,68.0,108.0,35
32768,1518499840,4096,2048,random,control,200,46.34,46.0,4.9158138828329605,40.0,42.0,48.0,42.0,58.0,64.0,21
