target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1518499840,4096,2048,sequential,target,200,50.26,48.0,8.68964612333228,46.0,46.0,48.0,46.0,68.0,108.0,34
32768,1518499840,4096,2048,sequential,control,200,54.28,48.0,18.038529394425918,46.0,46.0,48.0,46.0,102.0,106.0,30
