target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,2013265920,4096,2048,random,target,200,561.96,523.0,212.99330774869114,322.0,340.0,688.5,327.9,902.3,1118.0,0
49152,2013265920,4096,2048,random,control,200,230.65,208.0,74.40860638069758,194.0,204.0,212.0,198.0,376.0,690.0,23
