target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,67108864,4096,2048,sequential,target,200,53.87,54.0,2.8289778326967228,48.0,52.0,54.0,52.0,56.0,72.0,11
32768,67108864,4096,2048,sequential,control,200,47.46,48.0,2.4035986420700115,46.0,46.0,48.0,46.0,50.0,62.0,6
