target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,67108864,4096,2048,sequential,target,200,52.68,52.0,1.2268356157777225,46.0,52.0,54.0,52.0,54.0,56.0,3
32768,67108864,4096,2048,sequential,control,200,47.07,48.0,1.0000502499937505,46.0,46.0,48.0,46.0,48.0,48.0,0
