level,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,llc_loads,llc_load_misses,llc_miss_rate,cycles,instructions,cycles_per_access,ipc,notes
L1,base,1000000,4543626.0,4.543626,6.216,69146.0,14094.0,0.2038295779943887,7613735.0,34286.0,0.004503177481223079,,,,10578562.0,11100727.0,10.578562,1.0493606787009426,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring)
L1,rep1,1000000,4977063.0,4.977063,6.216,72644.0,12993.0,0.17885854303177137,7613407.0,31935.0,0.004194574124304664,,,,10566947.0,11099680.0,10.566947,1.0504150347304666,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring)
L1,rep2,1000000,4823207.0,4.823207,6.24,66868.0,12933.0,0.19341089908476403,7613149.0,30827.0,0.004049178598763797,,,,10593074.0,11100499.0,10.593074,1.0479015817316106,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring)
L1,median,,4823207.0,4.823207,6.216,69146.0,12993.0,0.19341089908476403,7613407.0,31935.0,0.004194574124304664,,,,10578562.0,11100499.0,10.578562,1.0493606787009426,
