target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1310720,sequential,200,264.65,254.0,40.4144048651346,98.0,250.0,262.0,244.0,338.0,480.0,22
