target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
1048576,16777216,random,200,582.84,509.0,248.57595302464506,434.0,448.0,577.0,440.0,1358.1999999999998,1776.0,16
