target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
25874000,536870912,random,200,670.26,489.0,470.45882917610203,264.0,284.0,1008.0,276.0,1509.5999999999995,2418.0,2
