target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
8388608,16777216,sequential,200,330.51,301.5,95.69444620862738,248.0,262.0,371.5,250.0,389.19999999999993,861.0,7
