target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,16777216,4096,2048,random,target,200,99.25,88.0,39.77243685856251,82.0,86.0,90.5,82.0,120.09999999999997,318.0,48
32768,16777216,4096,2048,random,control,200,93.08,94.0,2.267001650288782,88.0,92.0,94.0,90.0,96.0,102.0,9
