target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,16777216,4096,2048,sequential,target,200,95.23,88.0,16.878730929455116,82.0,86.0,90.0,82.0,130.0,150.0,47
32768,16777216,4096,2048,sequential,control,200,83.32,82.0,7.188600691337466,56.0,80.0,90.0,76.0,94.0,108.0,6
