level,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,llc_loads,llc_load_misses,llc_miss_rate,cycles,instructions,cycles_per_access,ipc,notes
LLC,base,1000000,896366185.0,896.366185,100.76,23039541.0,3783180.0,0.1642037920807537,293009103.0,33635745.0,0.11479419804919849,19300864.0,2153973.0,0.11159982268151311,2028424635.0,570003272.0,2028.424635,0.2810078630306124,
LLC,rep1,1000000,866123949.0,866.123949,99.228,23223711.0,3300312.0,0.14210958791211276,292931125.0,33660513.0,0.11490930845945442,19291610.0,2274121.0,0.1178813484203755,2012596493.0,569955774.0,2012.596493,0.2831942597447426,
LLC,rep2,1000000,827029117.0,827.029117,98.876,22945748.0,3046111.0,0.1327527435584144,292994195.0,33620090.0,0.11474660786368139,18929339.0,2129592.0,0.11250218510007137,2025789844.0,569991152.0,2025.789844,0.2813673657651134,
LLC,median,,866123949.0,866.123949,99.228,23039541.0,3300312.0,0.14210958791211276,292994195.0,33635745.0,0.11479419804919849,19291610.0,2153973.0,0.11250218510007137,2025789844.0,569991152.0,2025.789844,0.2813673657651134,
