num_ways_probed,cache_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
2,1048576,sequential,1000,3.2550440000000003,3.224,1.191638448631235,3.198,3.198,3.224,3.198,3.224,40.898,3
3,1048576,sequential,1000,3.243838,3.224,0.8430538473582488,3.198,3.198,3.224,3.198,3.224,29.874,2
4,1048576,sequential,1000,3.361332,3.224,4.591385275548603,3.198,3.198,3.224,3.198,3.224,148.408,1
5,1048576,sequential,1000,14.604616,3.224,359.1233568750907,3.198,3.224,3.224,3.198,3.224,11359.686,241
6,1048576,sequential,1000,3.2312540000000003,3.224,0.5118347450987382,3.198,3.198,3.224,3.198,3.224,19.396,1
7,1048576,sequential,1000,3.2462820000000003,3.224,0.8701071997259964,3.198,3.224,3.224,3.198,3.224,30.732,202
8,1048576,sequential,1000,3.25143,3.224,1.0501777680204645,3.198,3.224,3.224,3.198,3.224,36.426,223
9,1048576,sequential,1000,3.24389,3.224,0.8858511817547099,3.198,3.198,3.224,3.198,3.224,31.226,2
10,1048576,sequential,1000,3.247426,3.224,0.999309059861423,3.198,3.198,3.224,3.198,3.224,34.814,2
11,1048576,sequential,1000,3.241056,3.224,0.7633236875113439,3.198,3.198,3.224,3.198,3.224,27.352,3
12,1048576,sequential,1000,3.268954,3.224,1.1304643380060706,3.198,3.198,3.224,3.198,3.224,32.24,22
13,1048576,sequential,1000,16.401736,14.313,26.163735533508422,9.204,13.104,19.942,10.452,20.384,833.17,7
14,1048576,sequential,1000,11.02426,11.024,1.816900617054288,9.724,10.374,11.206,9.984,11.934,42.822,6
15,1048576,sequential,1000,11.15491,11.024,2.0194058432766457,10.998,10.998,11.024,10.998,11.024,42.744,5
16,1048576,sequential,1000,10.518352,10.062,16.20783377283046,9.022,9.854,10.192,9.282,10.322,521.482,82
17,1048576,sequential,1000,9.263488,9.152,1.8071754904018338,8.762,9.048,9.256,8.892,9.412,44.07,7
18,1048576,sequential,1000,8.985366,8.892,1.7339675468409144,8.294,8.762,8.97,8.58,9.152,41.054,17
19,1048576,sequential,1000,8.78813,8.71,1.5568926455635308,8.216,8.58,8.814,8.45,8.97,42.978,7
20,1048576,sequential,1000,8.763352,8.45,8.408139126326567,7.956,8.32,8.554,8.1627,8.736,271.336,10
21,1048576,sequential,1000,8.532680000000001,8.372,1.567581523696115,7.852,8.268,8.554,8.06,9.152,47.216,117
22,1048576,sequential,1000,9.106526,9.074,1.4771120591747124,7.904,8.97,9.152,8.346,9.282,39.286,90
23,1048576,sequential,1000,8.503014,8.346,1.6458794265956698,7.644,8.164,8.632,7.982,8.996,41.626,3
24,1048576,sequential,1000,8.452184,8.268,1.6269786875659416,7.696,8.112,8.71,7.956,8.918,42.068,3
25,1048576,sequential,1000,8.182694,8.086,1.7236535196552178,7.618,7.956,8.216,7.774,8.424,44.382,9
26,1048576,sequential,1000,8.07716,7.982,1.4235046258512194,7.514,7.878,8.112,7.722,8.32,35.672,19
27,1048576,sequential,1000,8.016242,7.93,1.416076792733685,7.488,7.826,8.06,7.6687,8.216,33.774,7
28,1048576,sequential,1000,8.018764000000001,7.904,1.372083713926385,7.28,7.8,8.034,7.618,8.554,36.036,70
29,1048576,sequential,1000,8.480212,8.528,1.6978481944942978,7.514,8.008,8.632,7.722,8.788,39.208,4
30,1048576,sequential,1000,7.96796,7.878,1.6259942335837627,7.436,7.774,7.982,7.644,8.138,41.808,8
31,1048576,sequential,1000,10.43575,10.322,1.821771579860985,9.724,10.166,10.478,9.984,10.712,44.902,8
32,1048576,sequential,1000,7.911358,7.8,1.6460766422460857,7.332,7.696,7.93,7.566,8.112,38.896,13
33,1048576,sequential,1000,8.40359,8.424,1.7257366273005874,7.306,8.242,8.528,7.644,8.658,44.954,152
34,1048576,sequential,1000,8.328554,8.372,1.6347682956506298,7.384,7.956,8.476,7.592,8.632,39.884,3
35,1048576,sequential,1000,7.836816,7.748,1.784676929274844,7.228,7.618,7.852,7.488,8.034,48.776,7
36,1048576,sequential,1000,8.042762,7.826,1.9964796764441293,7.306,7.696,8.242,7.514,8.502,51.454,3
37,1048576,sequential,1000,8.019752,7.852,1.5868788166948589,7.28,7.67,8.216,7.488,8.528,40.014,4
38,1048576,sequential,1000,8.401458,8.294,1.9855339128695726,7.436,8.19,8.398,7.8,8.58,46.8,77
39,1048576,sequential,1000,7.789184,7.696,1.5518069515757942,7.228,7.592,7.826,7.436,8.034,44.668,10
40,1048576,sequential,1000,7.788716,7.722,1.3672843866357642,7.254,7.592,7.826,7.436,8.034,41.028,6
