stride_bytes,num_nodes,footprint_bytes,align_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
8,262144,2097152,4096,sequential,1000,7.3741200000000005,7.176,4.214732255503971,6.96,7.128,7.248,7.0788,7.32,133.008,7
16,131072,2097152,4096,sequential,1000,30.237096,7.176,583.4047194792767,6.96,7.128,7.248,7.056,7.32,17669.304,15
24,87381,2097152,4096,sequential,1000,7.493664,7.296,3.520735410810778,7.056,7.248,7.344,7.176,7.464,108.624,35
32,65536,2097152,4096,sequential,1000,7.346352,7.224,2.5999114491919992,7.032,7.176,7.272,7.104,7.368,84.168,26
40,52428,2097152,4096,sequential,1000,7.534896,7.368,3.8088418998170295,7.08,7.32,7.44,7.248,7.56,124.752,26
48,43690,2097152,4096,sequential,1000,7.50396,7.380000000000001,2.3180200031783884,7.056,7.32,7.44,7.248,7.608,74.304,45
56,37449,2097152,4096,sequential,1000,7.583232,7.44,2.6689800030034756,7.128,7.392,7.512,7.32,7.656,84.696,43
64,32768,2097152,4096,sequential,1000,7.672608,7.488,3.420594343677718,7.248,7.44,7.56,7.344,7.776,108.792,58
72,29127,2097152,4096,sequential,1000,7.8927119999999995,7.752,2.8906158930749166,7.44,7.68,7.824,7.584,8.064,95.616,54
80,26214,2097152,4096,sequential,1000,8.255472,8.088,2.6718799688204156,7.776,8.016,8.184,7.944,8.448,84.192,53
88,23831,2097152,4096,sequential,1000,9.223656,8.832,3.6415333263105842,8.592,8.76,8.928,8.664,10.636799999999996,115.056,87
96,21845,2097152,4096,sequential,1000,9.432984,9.264,2.5120084144003214,9.0,9.192,9.384,9.096,9.72,81.432,66
104,20164,2097152,4096,sequential,1000,10.165704,9.984,3.3075153481370516,9.72,9.912,10.056,9.84,10.392,108.912,101
112,18724,2097152,4096,sequential,1000,10.438896,10.248,2.7816319932244324,10.056,10.2,10.344,10.128,10.704,92.064,107
120,17476,2097152,4096,sequential,1000,11.489592,11.256,3.3628545327064248,10.944,11.184,11.376,11.088,11.808,109.104,91
128,16384,2097152,4096,sequential,1000,9.057024,8.88,3.33369580362923,8.688,8.832,8.928,8.784,9.312,109.656,88
136,15420,2097152,4096,sequential,1000,8.881704000000001,8.736,1.358526803364387,8.448,8.64,8.808,8.544,9.528,32.928,119
144,14563,2097152,4096,sequential,1000,8.745936,8.64,1.2874979949463965,8.328,8.568,8.712,8.472,8.9772,30.384,60
152,13797,2097152,4096,sequential,1000,8.7864,8.544,1.047217643469013,8.136,8.472,8.64,8.376,11.018399999999998,27.072,136
160,13107,2097152,4096,sequential,1000,8.67576,8.592,1.0917613572852178,8.28,8.52,8.664,8.4468,8.928,29.496,61
168,12483,2097152,4096,sequential,1000,8.738664,8.424,1.4981005013737283,8.112,8.352,8.52,8.256,11.184,34.296,129
176,11915,2097152,4096,sequential,1000,8.513784,8.4,1.3329031202874695,8.16,8.352,8.472,8.28,8.64,34.56,50
184,11397,2097152,4096,sequential,1000,8.469672,8.4,0.9435147908626429,8.136,8.328,8.472,8.256,8.736,30.48,62
192,10922,2097152,4096,sequential,1000,39.578136,8.232,986.208931195064,7.968,8.16,8.328,8.064,8.616,31195.032,55
200,10485,2097152,4096,sequential,1000,8.54136,8.256,1.2264134247015923,8.016,8.208,8.352,8.136,10.344,29.952,153
208,10082,2097152,4096,sequential,1000,39.606407999999995,8.208,986.7578008742995,7.92,8.136,8.28,8.064,8.6412,31212.384,74
216,9709,2097152,4096,sequential,1000,8.319264,8.232,1.0999338893155648,7.944,8.16,8.304,8.064,8.592,27.744,54
224,9362,2097152,4096,sequential,1000,8.205288,8.112,0.979611169341744,7.848,8.064,8.208,7.9908,8.496,28.272,58
232,9039,2097152,4096,sequential,1000,8.53668,8.232,1.1879966572586211,7.944,8.16,8.328,8.064,10.512,26.688,173
240,8738,2097152,4096,sequential,1000,8.441016,8.184,1.1177321489967535,7.896,8.112,8.28,8.016,9.984,29.16,170
248,8456,2097152,4096,sequential,1000,39.795432,8.16,986.3350701856989,7.872,8.088,8.256,7.992,10.536,31199.208,164
256,8192,2097152,4096,sequential,1000,9.056424,8.784,1.2194686892692688,8.592,8.736,8.976,8.664,10.154399999999997,28.848,124
264,7943,2097152,4096,sequential,1000,39.458232,8.088,987.0352403666283,7.824,8.016,8.136,7.944,8.304,31221.0,46
272,7710,2097152,4096,sequential,1000,8.205576,8.04,1.4304489660482365,7.776,7.968,8.112,7.896,8.736,32.52,147
280,7489,2097152,4096,sequential,1000,8.120951999999999,8.064,0.9395957331947808,7.824,7.992,8.136,7.92,8.28,25.824,29
288,7281,2097152,4096,sequential,1000,8.103095999999999,8.016,1.2009978695512604,7.776,7.968,8.088,7.872,8.232,32.544,40
296,7084,2097152,4096,sequential,1000,8.154912,8.064,1.1232952953594066,7.8,8.016,8.136,7.9428,8.304,28.032,51
304,6898,2097152,4096,sequential,1000,39.580296000000004,8.016,986.9174889448103,7.776,7.944,8.142,7.872,9.48,31217.4,173
312,6721,2097152,4096,sequential,1000,8.126688,8.064,1.0738833680359074,7.8,7.992,8.112,7.92,8.232,28.8,32
320,6553,2097152,4096,sequential,1000,39.34632,7.992,986.704286838221,7.704,7.944,8.064,7.872,8.208,31210.44,44
328,6393,2097152,4096,sequential,1000,8.268576,8.064,1.0854573957470564,7.776,7.992,8.184,7.92,9.12,29.688,173
336,6241,2097152,4096,sequential,1000,8.109384,8.016,1.3018006365958812,7.704,7.968,8.088,7.872,8.256,36.384,49
344,6096,2097152,4096,sequential,1000,8.130264,8.016,0.9516943650502867,7.728,7.944,8.112,7.872,8.496,28.488,147
352,5957,2097152,4096,sequential,1000,8.060352,7.992,0.9614592201065669,7.752,7.944,8.064,7.848,8.184,29.208,30
360,5825,2097152,4096,sequential,1000,39.429504,8.064,986.9217030207814,7.824,7.992,8.136,7.92,8.28,31217.376,34
368,5698,2097152,4096,sequential,1000,8.087544,8.04,0.8520016542723863,7.776,7.968,8.112,7.872,8.281199999999998,27.984,33
376,5577,2097152,4096,sequential,1000,8.19276,8.04,3.566392218454927,7.8,7.968,8.112,7.896,8.256,118.176,33
384,5461,2097152,4096,sequential,1000,8.337336,8.232,1.1143278968803418,7.968,8.184,8.328,8.088,8.521199999999999,28.728,46
392,5349,2097152,4096,sequential,1000,8.088984,8.016,1.1820659438625407,7.752,7.944,8.088,7.872,8.208,32.208,21
400,5242,2097152,4096,sequential,1000,39.683928,8.064,986.7680097854058,7.824,7.992,8.256,7.896,9.264,31212.672,205
408,5140,2097152,4096,sequential,1000,8.092512,8.04,0.8746532594006496,7.776,7.968,8.088,7.896,8.232,25.32,34
416,5041,2097152,4096,sequential,1000,8.067024,7.992,1.3076932442453946,7.752,7.92,8.064,7.848,8.184,38.04,24
424,4946,2097152,4096,sequential,1000,8.10936,8.016,1.181048158693435,7.728,7.968,8.088,7.872,8.233199999999998,29.88,46
432,4854,2097152,4096,sequential,1000,8.052,7.992,0.9137691075878972,7.752,7.944,8.064,7.848,8.184,25.632,30
440,4766,2097152,4096,sequential,1000,39.32592,8.016,986.4038297363531,7.752,7.968,8.088,7.896,8.256,31200.936,46
448,4681,2097152,4096,sequential,1000,8.038632,7.968,0.8721113247394158,7.68,7.92,8.04,7.824,8.208,25.44,54
456,4599,2097152,4096,sequential,1000,8.218992,8.04,2.7810028638721076,7.752,7.992,8.112,7.92,8.28,84.024,52
464,4519,2097152,4096,sequential,1000,8.105352,8.016,1.315492225705607,7.728,7.968,8.088,7.872,8.232,32.736,39
472,4443,2097152,4096,sequential,1000,8.112888,8.016,1.44383306284673,7.728,7.944,8.088,7.872,8.232,38.832,36
480,4369,2097152,4096,sequential,1000,8.06832,7.992,1.0917438501014027,7.752,7.92,8.064,7.848,8.2092,31.8,27
488,4297,2097152,4096,sequential,1000,8.089896,8.016,1.1903077071167865,7.776,7.962,8.088,7.896,8.208,34.128,37
496,4228,2097152,4096,sequential,1000,8.363376,8.016,1.2980904781691889,7.704,7.944,8.478,7.848,9.384,35.232,135
504,4161,2097152,4096,sequential,1000,8.348495999999999,8.04,1.1890810585270242,7.752,7.968,8.478,7.872,9.264,33.984,51
512,4096,2097152,4096,sequential,1000,9.247896,8.928,1.5750129545470384,8.784,8.88,9.072,8.856,10.489199999999999,35.856,110
520,4032,2097152,4096,sequential,1000,39.511296,8.064,986.7814670922863,7.752,7.968,8.472,7.896,8.712,31213.032,9
528,3971,2097152,4096,sequential,1000,8.129736,8.04,1.4530406275701204,7.776,7.968,8.112,7.872,8.208,32.76,12
536,3912,2097152,4096,sequential,1000,8.1138,8.04,1.2169165287059907,7.776,7.968,8.112,7.896,8.232,34.464,29
544,3855,2097152,4096,sequential,1000,8.062728,7.992,1.14431172997193,7.704,7.92,8.064,7.848,8.208,32.52,21
552,3799,2097152,4096,sequential,1000,8.168664,8.064,1.311768091787047,7.704,7.992,8.184,7.896,8.328,29.808,14
560,3744,2097152,4096,sequential,1000,39.387024000000004,8.016,987.1818026754855,7.704,7.944,8.088,7.872,8.232,31225.488,35
568,3692,2097152,4096,sequential,1000,8.109744,8.04,1.097218278381478,7.8,7.968,8.112,7.896,8.256,31.368,25
576,3640,2097152,4096,sequential,1000,39.327576,7.992,987.0785984919809,7.752,7.944,8.064,7.848,8.208,31222.248,34
584,3591,2097152,4096,sequential,1000,8.412576,8.328,1.1838771360649285,7.872,8.28,8.4,8.112,8.569199999999999,31.392,92
592,3542,2097152,4096,sequential,1000,8.252616,8.16,1.3083017794416127,7.92,8.112,8.232,8.016,8.4,35.088,44
600,3495,2097152,4096,sequential,1000,39.57516,8.04,986.6578637658757,7.752,7.968,8.736,7.872,8.928,31209.192,8
608,3449,2097152,4096,sequential,1000,8.071584,8.016,0.9904725654185718,7.704,7.944,8.088,7.848,8.208,28.32,33
