target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
1048576,1073741824,4096,2048,random,target,200,721.43,560.0,708.5854087599728,162.0,484.0,760.5,267.9,1468.6,9546.0,19
1048576,1073741824,4096,2048,random,control,200,100.27,74.0,112.55206321819857,66.0,66.0,76.0,66.0,278.19999999999993,1260.0,20
