target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,536870912,4096,2048,sequential,target,200,145.74,140.0,33.91109274345603,132.0,138.0,144.0,136.0,150.0,394.0,6
262144,536870912,4096,2048,sequential,control,200,141.31,138.0,23.11743886981206,128.0,136.0,142.0,130.0,150.0,332.0,8
